track_id,artist_name,genre,release_day,tempo,energy,danceability,acousticness,loudness,duration_sec,playlist_placement,artist_popularity,completion_rate,skip_rate,replay_rate,save_rate,streams,viral_score,chart_hit
235,Artist_D,Hip-Hop,Sun,65.29985252521202,0.8223934188170581,0.34592044750169426,0.9715330423905887,-35.30067237259786,240.47554964913826,0,41,0.2171903577288855,0.806506347231682,0.3069535485675835,0.13552413611605216,1981088,0.0,0
236,Artist_D,R&B,Sun,130.59165083639172,0.43086209153803334,0.315189521097359,0.22074548845278175,-3.9003340896740752,280.54075858618125,1,35,0.0,0.9639686971204616,0.18793553521272205,0.05638066056381661,1712732,0.0,0
237,Artist_B,Indie,Sat,179.92241994790018,0.8967142898401224,0.7718577261816213,0.7340297625893063,-34.1675874295686,175.08926343410184,0,47,0.46287873430416954,0.6130571833316701,0.4882887391561769,0.23906236860768698,2361916,11.429392443219378,0
238,Artist_B,Pop,Wed,126.69678977246156,0.07128027005516391,0.08642461076254648,0.7625963946941753,-7.320930180909912,219.33788455581342,0,54,0.0,1.0,0.04018343723979673,0.012055031171939018,2526463,0.0,0
239,Artist_C,Pop,Sun,116.78521416976001,0.9546600300333075,0.2367843093113854,0.9292573980072293,-23.66971400304741,262.0936959444454,0,79,0.20503348198670923,0.7019441180170755,0.321578475196662,0.13748023895634043,3904774,0.0,1
240,Artist_D,Indie,Thu,97.5425827806705,0.6546930814313482,0.7324487318380898,0.030549457093379973,-45.172106720316485,194.91925059216288,0,64,0.31852847775583143,0.7246837029808798,0.40573649524152067,0.18542664412362247,3196023,0.0,0
241,Artist_B,R&B,Fri,74.46270945437573,0.3800745089372053,0.5483205837264242,0.8720483384470077,-38.648714444447315,150.26126311187326,0,65,0.26117139409642043,0.7102598932827158,0.29845909824882516,0.14177200829393163,3215088,0.0,0
242,Artist_C,Hip-Hop,Tue,147.7228405749938,0.19715412657287734,0.1279882085335864,0.5272261808398002,-54.96482785071424,205.4911737474747,0,91,0.0,1.0,0.07782728787465139,0.023348186362395416,4375092,0.0,1
243,Artist_D,Hip-Hop,Tue,83.11188333427566,0.4791832294435999,0.8821356142820601,0.6325441099658279,-39.99224438423937,129.94005373374512,1,74,0.4082203071663618,0.6421798930483011,0.4320413515636778,0.2112564669023757,3794090,0.11179254177523523,0
244,Artist_A,Pop,Sat,73.83384254967413,0.19455832318530097,0.39344784656359155,0.6444702771210337,-19.347543269787955,289.6290217204098,1,45,0.0,0.9725197707667583,0.162442064452786,0.0487326193358358,2230227,0.0,0
245,Artist_C,R&B,Wed,110.6115191676615,0.16633160774314215,0.8278683753221728,0.8197978049847275,-55.673334424233886,133.46781693509516,0,44,0.2651706842915011,0.6525496850064081,0.3511168971439987,0.15836920600149984,2146866,0.0,0
246,Artist_B,Hip-Hop,Wed,155.44102055509168,0.6173517574129742,0.7877130155277087,0.3334073221591105,-47.675915491318236,198.92220874510406,0,84,0.3066388885805233,0.7686383710147681,0.4060565819379538,0.18314475229749078,4172615,0.0,1
247,Artist_A,R&B,Sun,149.40774577442644,0.5230847245817847,0.624425446471728,0.7330511898599934,-37.113537515201315,215.37862699593472,0,25,0.20336172513519002,0.8548674484249074,0.32097108917289385,0.13696367177890617,1176129,0.0,0
248,Artist_A,R&B,Mon,66.58591375757699,0.6700960346109417,0.49448113129509297,0.5285781097221971,-1.077027779042247,297.3546898117114,0,42,0.07222526047997246,0.9234119388608802,0.2976811585385402,0.10374939965755656,2011313,0.0,0
249,Artist_A,Pop,Sun,114.61724220433874,0.9296058774219892,0.9795508403817569,0.7933940143053477,-12.908290622467192,149.88392825571495,0,83,0.5679846625337172,0.47468641004088863,0.5848491455907472,0.2890516761839676,4198247,39.92144117338262,1
250,Artist_C,Hip-Hop,Fri,122.69214912854028,0.5322602133390402,0.14496507237981704,0.9905460327701334,-15.99079521047377,140.59767335022454,0,62,0.2607017531111303,0.7208289102856855,0.20577578232461605,0.11387308531961088,3020513,0.0,0
251,Artist_B,Indie,Thu,137.34559807509868,0.5809320532627977,0.7251557275511148,0.20065101740376123,-53.028542608473245,121.56710647125784,0,42,0.4342697538728264,0.570578754965216,0.41961737792485077,0.21273916415202052,2100251,6.1777787111655265,0
252,Artist_A,Pop,Tue,138.02008205318737,0.08962633915494211,0.191190701464789,0.9946486415599979,-13.14024638310051,148.0028586364744,0,49,0.07808295868198578,0.9147026441861772,0.09234194943318969,0.04331917656635406,2319396,0.0,0
253,Artist_D,Hip-Hop,Sun,103.7636699348767,0.7176357859086295,0.3382631053323484,0.089812154282774,-12.883871309039094,157.30913623218018,1,96,0.34008866296556106,0.6434641327665738,0.3163132622281157,0.1629117112615469,4855973,0.0,1
254,Artist_A,Hip-Hop,Mon,127.28126328042168,0.3999052068041562,0.30869874337319525,0.002317547904813866,-23.933838262540306,233.50456948495662,0,37,0.0546926924263883,0.9632724365778994,0.17993617705720993,0.06491939160244063,1761354,0.0,0
255,Artist_A,Hip-Hop,Mon,117.72742606129037,0.9767252386625789,0.947035987738723,0.04416193617783126,-0.5782930800976871,159.54722227045207,0,98,0.5610028484718721,0.3785882103458485,0.603738201984963,0.2933220302898633,4985852,51.84720219289778,1
256,Artist_C,Hip-Hop,Sun,166.1998027827937,0.8231740155956603,0.9673561777882752,0.3417824047367617,-40.48476564452689,123.69374665127853,0,40,0.5753533484933622,0.4120676099683589,0.5724281344619429,0.2867991100372553,2018502,44.71596345308393,0
257,Artist_C,Hip-Hop,Sat,123.63181591618802,0.5224810405161183,0.18301544423472715,0.6329063306784342,-3.523653105488904,268.79130219044794,0,76,0.008012900672496825,1.0,0.15940084137364183,0.04942283254659191,3696821,0.0,0
258,Artist_B,R&B,Tue,112.9238594097794,0.12322265417216605,0.022035160297504186,0.06902954088784963,-5.11613310260978,185.80722618071403,0,42,0.0,1.0,0.03125507892368447,0.00937652367710534,1984222,0.0,0
259,Artist_D,Pop,Sat,108.53825396182208,0.8594157932805891,0.7200080396631131,0.00566581452956727,-59.31116041503733,183.6654035845321,0,64,0.4204371180757941,0.5211861711585711,0.4836483363233376,0.22918192451216007,3249699,19.16440896769266,0
260,Artist_C,R&B,Thu,128.69133113201588,0.7997810954240216,0.41798993387048433,0.9370910284587948,-32.99300841151134,174.44622525022677,1,63,0.354617974443252,0.6714096784433693,0.35107126355727575,0.1762449739558331,3229910,0.0,0
261,Artist_A,Indie,Mon,156.4772375281077,0.184585129537033,0.08884024508756438,0.8219266359399297,-1.3737460169055993,295.5671898863558,0,66,0.0,1.0,0.06356909943367592,0.019070729830102776,3141565,0.0,0
262,Artist_B,Hip-Hop,Mon,124.60817884569451,0.2952782892203101,0.6837541055770425,0.809183171139031,-53.81271825551545,150.62077511567065,0,59,0.2536205865721913,0.652543476893672,0.3336731941384404,0.15082607555597036,2931452,0.0,0
263,Artist_A,Pop,Fri,139.39862100966496,0.7934072581478373,0.5451055282606997,0.8844242755019771,-27.13291833700083,281.6828515115823,1,70,0.16301830588811028,0.8575082948323524,0.350711451141307,0.13781709652001414,3524130,0.0,0
264,Artist_A,Hip-Hop,Thu,148.542692028783,0.18522844654740966,0.980516822001106,0.7000342727721044,-1.262549577533754,259.8245997851798,1,61,0.050545543448825336,0.9934687105003637,0.332506993809741,0.10986120683268738,3060621,0.0,0
265,Artist_C,Pop,Mon,122.42017318544782,0.9177524891713773,0.22740949586137893,0.10440412974808144,-26.67027455364839,133.76639198987635,0,26,0.445050110861074,0.5843825231080477,0.3348968419710796,0.1894790747635387,1286983,0.0,0
266,Artist_B,R&B,Thu,111.21804679858371,0.4245274251963619,0.40397787632654825,0.39910018807372305,-48.61108182167064,297.61123827015274,0,69,0.0,0.9958036372563662,0.2069381204859636,0.06208143614578908,3325921,0.0,0
267,Artist_D,Pop,Tue,165.19984534349393,0.08703896258765864,0.5425458033954229,0.7231494864646295,-25.06900619444461,168.8458734370219,0,67,0.10563299884010424,0.9110290029860172,0.19796573293895514,0.08051631964970739,3230010,0.0,0
268,Artist_D,Indie,Wed,110.10073008334706,0.8157486435042809,0.7916999884533517,0.2803344607915209,-47.73356556302719,137.74492686403423,0,25,0.5091496013643143,0.4993426334981372,0.5007911985372342,0.2520672798340331,1284572,25.351584487313012,0
269,Artist_C,Indie,Mon,115.43314206907051,0.3735096830383876,0.5488386567200587,0.6874063641362376,-28.817744226330944,269.2765621426367,0,28,0.02061848027409341,0.8949086528101469,0.2603718030616658,0.08223523697331843,1355182,0.0,0
270,Artist_C,Pop,Fri,178.84095760101326,0.526499194153781,0.6129001608619492,0.02449844826765235,-55.55746692525912,247.20159606198598,0,76,0.13877651770993027,0.8708894985277931,0.3149919873837823,0.12225289975712075,3757229,0.0,0
271,Artist_B,Pop,Tue,60.02850282910615,0.11230434441121917,0.22614705158994075,0.3061373408795932,-23.671039847135724,231.09938505802214,0,50,0.0,0.9816464797009163,0.0939756884190428,0.02819270652571284,2385691,0.0,0
272,Artist_D,Pop,Sun,82.2567491492067,0.002584014844982385,0.8469187280885598,0.5491303362771727,-28.99260365231051,148.07655546580796,0,40,0.17426424062408902,0.7904946508260118,0.29649349123036206,0.12380089549392642,1960308,0.0,0
273,Artist_D,Pop,Thu,106.07566679036708,0.6379852057932976,0.42863054697047576,0.6320898295062423,-15.590317874312213,206.12930092607314,0,59,0.22866158985926793,0.8955869078200649,0.2770688236857893,0.12885296507759036,2883830,0.0,0
274,Artist_D,Indie,Sun,171.91078913103036,0.5151751703337316,0.14095962752176927,0.5770406644619108,-22.1579717304729,260.5000848396985,0,64,0.013261823958449548,1.0,0.1453229223232771,0.046249241488673036,3088062,0.0,0
275,Artist_A,Hip-Hop,Sat,68.40356468969652,0.5935385691231472,0.6641879145054174,0.6977562760734295,-27.023623888154603,174.65230886589126,0,96,0.32094839281855986,0.6215430041657207,0.3936554873431105,0.18228632476664514,4803472,0.0,1
276,Artist_D,Pop,Tue,61.13825203541977,0.7937438503805163,0.2160904531853075,0.00608874823983907,-18.61326904511273,176.10416913270745,0,68,0.30850729252385306,0.708824517304439,0.2818110025708077,0.14624475927601294,3322671,0.0,0
277,Artist_A,Pop,Sun,66.32206031726743,0.6466059134228601,0.09756251023929974,0.10094119997752149,-51.36348518566615,120.56536308866198,0,39,0.33702414123967994,0.7358771225385363,0.21141451124865468,0.13082918162253238,1885891,0.0,0
278,Artist_B,Indie,Mon,70.62520927363417,0.17477344282737717,0.8619869084042723,0.8689442522791451,-24.278420324483754,151.3638122961683,0,36,0.23957913421946875,0.6856109080767312,0.35642857947141093,0.15484440068531702,1766825,0.0,0
279,Artist_A,Indie,Thu,64.5116127847513,0.3607725191105998,0.46016226448843967,0.6817486440901612,-49.673363830633335,277.5730125219302,0,47,0.0,1.0,0.21020318316865186,0.06306095495059555,2243618,0.0,0
280,Artist_B,R&B,Wed,117.57375922278058,0.9058911047877604,0.7492837126957764,0.1129316426860113,-4.468667528887146,199.51436849478728,0,60,0.4131844474646849,0.5930191888212898,0.487359497002027,0.2288447385935451,2999291,12.318504677428233,0
281,Artist_D,Pop,Tue,129.69086486727934,0.7699447002516789,0.2905875598063551,0.8420744373985792,-55.89995370926375,297.1622098621981,0,85,0.07177097233754648,0.8645043835375024,0.26826433128474186,0.09483349385293185,4184386,0.0,1
282,Artist_D,R&B,Mon,92.60243652828049,0.5566370579367172,0.7869701349176663,0.2422312178245669,-34.177515018552405,191.22743344328268,0,44,0.29759398327165487,0.7213835319589567,0.403141745670852,0.18046132035558657,2156062,0.0,0
283,Artist_B,Indie,Fri,107.79448607707627,0.2556449978092723,0.11193592702153032,0.4782598841952235,-18.252151340673308,248.73356186044342,1,77,0.0,1.0,0.08470977766831356,0.025412933300494066,3806264,0.0,0
284,Artist_C,Indie,Sat,71.00392021337161,0.30206050183479505,0.3559733737948527,0.1451965128846603,-32.51866729990448,170.74542772285125,1,60,0.15052802004718607,0.9248743595237715,0.18222924060066054,0.08477437618963538,2984637,0.0,0
285,Artist_B,Hip-Hop,Thu,100.36445565941065,0.7319580675856345,0.9780618179735285,0.7101100564217067,-54.47428480602586,185.48573540536802,0,25,0.4174241198182234,0.5701076751004793,0.5257886238890895,0.24122141113037154,1286920,19.690235991898174,0
286,Artist_C,Pop,Tue,122.70230299614278,0.8511742608527708,0.7939897163680061,0.6668544210142678,-26.797259032397555,154.33067776636102,0,94,0.4906062920819874,0.6344759596747683,0.4815365751460023,0.24258223096019818,4700901,8.964284643143216,1
287,Artist_A,R&B,Tue,147.87261686215743,0.6714246695306144,0.4972559303146882,0.21111247116613618,-21.50208547035873,182.4712263298911,0,57,0.3030786012154012,0.594023061114761,0.3646571007775772,0.1700128504763534,2824611,0.0,0
288,Artist_A,Indie,Wed,60.40156344515751,0.8095299757684418,0.3397774715618851,0.8634007668570018,-17.772461340569542,218.50275367571578,0,25,0.2547619772683221,0.7630488582224011,0.3112294649777737,0.14432123494699653,1190319,0.0,0
289,Artist_A,Indie,Wed,116.07729198451831,0.766656135200406,0.8721357000224765,0.4013060242197122,-37.60441113223446,298.5191185762649,0,64,0.18405135693212793,0.7453339270713792,0.46590515163254825,0.17658181687619007,3181458,0.0,0
290,Artist_D,R&B,Fri,95.64034517458586,0.14970396795695773,0.5448477590845157,0.2925150910707418,-26.18040173827427,239.5563083529214,1,94,0.0,1.0,0.19339512131674624,0.05801853639502387,4721122,0.0,1
291,Artist_A,Hip-Hop,Sat,162.33861860302818,0.423944812913302,0.7584250178691111,0.15232958946453545,-32.95881150366522,155.86427179349653,0,33,0.30953438515215,0.6643702773425986,0.37944241247487404,0.1757396007728922,1601502,0.0,0
292,Artist_C,Indie,Fri,145.86639782810903,0.15298380082856267,0.754107680316164,0.26616801251553746,-19.676637674864793,128.0930594864792,0,85,0.25582893742169943,0.7695149353978287,0.302926077180996,0.14204361063863868,4208668,0.0,1
293,Artist_A,Pop,Mon,130.69302413650738,0.2352355848019848,0.01794567856849183,0.022026921223816998,-24.98658196051089,142.7441666366119,1,59,0.11219503636126843,0.8814609279336219,0.07613863494422014,0.045280597755519736,2942445,0.0,0
294,Artist_B,Indie,Mon,93.27187748361283,0.8692596246510526,0.12625378279261346,0.5832574924561156,-28.454626826451907,221.25993622914854,1,22,0.23043473396064668,0.7282660571380275,0.2660748483403891,0.12590940129424605,1126315,0.0,0
295,Artist_B,Pop,Fri,169.24069224690413,0.47289196563318214,0.6596293663947422,0.8422307463439479,-45.028537989705086,257.728859187018,1,43,0.10562494115818533,0.8563605114636157,0.321195100752336,0.11748351845733786,2215122,0.0,0
296,Artist_D,R&B,Sat,65.41208126643878,0.5353581018426609,0.16161981128587144,0.5489804494416418,-59.87888893510596,289.2754573141344,0,38,0.0,1.0,0.1555575637542936,0.04666726912628808,1791897,0.0,0
297,Artist_B,Pop,Fri,73.13611184149381,0.17844596522777212,0.2554933446556047,0.21927396192387572,-49.555099481314244,122.84817095942775,0,37,0.17678071310337426,0.8453954738197464,0.14325810167828654,0.07833357312416081,1741687,0.0,0
298,Artist_C,R&B,Sat,106.99561686484273,0.312271786048796,0.9466379541996072,0.03366917821387272,-52.97603751454988,214.09682548113656,0,83,0.1860426542971667,0.7288509103759139,0.4006755613944586,0.15741119927777092,4083619,0.0,1
299,Artist_A,Pop,Sat,74.93250687562276,0.23024616842786993,0.5601822583749119,0.21462807325880284,-33.05491529934319,204.75612412017182,0,54,0.09462267080578673,0.9329167159500515,0.22752056800803722,0.08718070456356851,2610149,0.0,0
300,Artist_D,R&B,Sun,174.769883707131,0.20618616451842642,0.7507295069993472,0.4161214280710923,-23.26451095428932,238.0899039556267,0,81,0.056440559295986625,0.9338256075861134,0.27969096348626676,0.09519540090507736,3964969,0.0,1
301,Artist_A,Pop,Thu,155.758718657206,0.6379607933159701,0.5579807387826399,0.7596114286997965,-47.214899478911505,220.72419380376155,0,20,0.22533207747539302,0.7748979768794638,0.3400067849220932,0.14706845097170657,931152,0.0,0
302,Artist_A,Hip-Hop,Sat,91.07791819221764,0.2568838476457148,0.5525136147827252,0.1878428525377741,-3.6565742419687695,243.66704710484652,1,44,0.025922167805137952,1.0,0.21713085396396054,0.07032368975021575,2172553,0.0,0
303,Artist_C,Pop,Wed,130.62650747678944,0.6320154860204185,0.0941519101256979,0.7197914533546861,-59.599072246566735,238.45486525485427,0,64,0.09472684592359837,0.964434512762044,0.16176176768938424,0.06747389949153496,3105057,0.0,0
304,Artist_B,Pop,Sat,177.8796618096098,0.058454614108553904,0.34366319260910305,0.8669334683518837,-13.661939090079429,141.0621104744303,0,68,0.1099902632163815,0.8470691003875841,0.1453760605269249,0.06561087080135376,3262900,0.0,0
305,Artist_B,Hip-Hop,Sat,166.10387737578037,0.14177439352710186,0.2824308986865117,0.45394684810835706,-22.48771382817347,263.94922445136956,0,35,0.0,0.9985129172922308,0.11338156485292773,0.03401446945587832,1629185,0.0,0
306,Artist_A,Indie,Sat,132.09581357306377,0.2745402540001254,0.39072836561361324,0.8214319916425933,-37.586711937139086,142.18186362893846,0,38,0.2035980474648959,0.7690964023981756,0.21830728000447394,0.10621179349432136,1824548,0.0,0
307,Artist_D,Indie,Sun,168.44687606103247,0.5970469168956917,0.7983441882243283,0.5546573480350956,-56.97066333525552,245.7355125376447,0,42,0.2070165793278529,0.8228265297258602,0.3943473339012648,0.15970751603595001,2065388,0.0,0
308,Artist_B,Pop,Sun,178.7021891776031,0.675841245087376,0.37193266791686486,0.637090837080905,-22.35080569294324,194.9061661753092,0,44,0.25491069926770493,0.7334740760454866,0.3000532341834373,0.1409981101085722,2144103,0.0,0
309,Artist_D,Hip-Hop,Mon,149.2023387472349,0.4427169667795271,0.4516968192316827,0.5262784603382027,-36.86318922806112,212.49313222378763,0,35,0.14243988611057212,0.8590226878745216,0.2522479015505059,0.10416234768726619,1677461,0.0,0
310,Artist_B,Pop,Sun,67.79836913794728,0.44579091457722897,0.3973813904853165,0.46317271675134175,-3.8239716352068527,282.59364258762787,1,73,0.0,0.9864861619494918,0.21107536767114238,0.06332261030134272,3629386,0.0,0
311,Artist_D,R&B,Wed,108.18962837105849,0.7245168513986181,0.0934079719752956,0.23465344177584935,-27.480595506614044,280.1790707652276,0,92,0.048130193424051115,0.9465638307974823,0.18361299571281586,0.06470993739865498,4493753,0.0,1
312,Artist_C,R&B,Wed,160.53908823398945,0.01582109176558244,0.4410721582507837,0.30319405946104605,-3.620909322389508,267.2141350179053,1,20,0.0,1.0,0.1354858658283516,0.040645759748505476,986878,0.0,0
313,Artist_D,Pop,Sun,87.66830349660228,0.34109002447422054,0.19560927304451503,0.289970118943609,-46.77097839160176,211.8267084821382,0,61,0.05190444743431483,1.0,0.1269007868081986,0.04845112552932254,2928397,0.0,0
314,Artist_C,Indie,Fri,159.67710213007496,0.8187070571192328,0.18672329577304148,0.5632889309538147,-16.456445378153802,252.52316582408997,0,38,0.15978115035412155,0.8590734543330023,0.24794370928915854,0.10633934285757188,1828333,0.0,0
315,Artist_C,Indie,Thu,74.44065144419952,0.6032194102133722,0.09403610443426635,0.11995369302388992,-22.965058749076462,212.32146999338568,0,53,0.13545204498543073,0.8595494660237241,0.17694482016820956,0.08017385504754901,2537898,0.0,0
316,Artist_D,Pop,Sun,65.63344285773756,0.3372271327554204,0.35667097414176474,0.9167916907023351,-15.635506210121292,276.52909484545995,0,99,0.0,0.9202181619555159,0.19040308640251033,0.057120925920753095,4838234,0.0,1
317,Artist_C,Pop,Sat,106.09087337894995,0.9055247923296739,0.7574818847894174,0.7206551452831133,-47.11992816164779,192.49964998192198,0,74,0.42870699392590905,0.5332720960835222,0.5016951046860555,0.23624993019099844,3708881,20.46729387935318,0
318,Artist_A,R&B,Tue,64.40783249119363,0.7726227274493825,0.27644169058339607,0.40144563091319363,-20.10032902573358,294.6423619946778,0,37,0.07505270510707662,0.9186104931036281,0.25373495404416974,0.09113102723466625,1757425,0.0,0
319,Artist_C,Indie,Thu,174.87243155799908,0.2648954472367334,0.31234910188551357,0.15862414452637796,-30.117576416587863,287.8180964811979,1,53,0.0,0.9642468389681287,0.15383445221937503,0.04615033566581251,2663301,0.0,0
320,Artist_B,Pop,Thu,159.1446834952759,0.6452898375257169,0.6426746576724236,0.8819921697216359,-15.430501505621024,253.48847150132138,1,64,0.17967392354212874,0.7898310383142751,0.36389415714401546,0.1451030318516304,3247220,0.0,0
321,Artist_D,R&B,Wed,156.092362455585,0.5957507281889567,0.19584081258691888,0.8237780901011652,-40.37732135089094,170.29485915169295,0,25,0.2368787354895805,0.8418907382132278,0.20952424177122142,0.11023301962928253,1142750,0.0,0
322,Artist_A,Indie,Thu,135.57335075953836,0.4011879140389827,0.8969579304235343,0.7217215527171793,-6.596578472084843,143.69764598278653,1,40,0.3524714597347269,0.6489680809521972,0.41953134574441736,0.1963536956702706,2097393,0.0,0
323,Artist_D,Hip-Hop,Sun,85.95888276438643,0.36695607920480067,0.5201905232515545,0.27154704741124236,-54.94192112331898,273.84662101677554,0,89,0.0031272942986800834,1.0,0.22944837281642644,0.06945997070466395,4372822,0.0,1
324,Artist_B,R&B,Sat,122.19124400116706,0.34356047477570395,0.44760294032021697,0.40244663743366893,-11.568640872528718,149.75441150483303,1,67,0.22743595496465885,0.7388545170184299,0.2552220736475199,0.12205381308718775,3364992,0.0,0
325,Artist_B,Indie,Sat,131.67288869164094,0.6171557833956468,0.5578201919292014,0.10274825245242336,-8.32082245109455,273.76694201952046,0,58,0.11089246770505812,0.9479847685334212,0.30118026055120556,0.11253257170637329,2857494,0.0,0
326,Artist_B,Indie,Mon,123.00378010323217,0.4424099364806695,0.16603431341619546,0.18903952472753172,-10.964861317990731,208.33770120822487,0,50,0.0934954348590572,0.8958756337415144,0.15911715457268966,0.06643423334361834,2405745,0.0,0
327,Artist_C,R&B,Sat,91.22800415418328,0.831863113251422,0.6134731386391763,0.7830166373167329,-29.23641634429344,193.18022108545875,1,29,0.36907943085748657,0.6048773858849706,0.4294390870650432,0.20264761229101028,1565834,2.7209313471082797,0
328,Artist_C,Hip-Hop,Sat,121.82975091776711,0.6696026161339619,0.36310073663401043,0.7150387188506838,-33.69690119815432,282.57434019019723,0,49,0.07531251339999245,0.8456499457345354,0.2737207550700884,0.09717872920102502,2407238,0.0,0
329,Artist_D,R&B,Wed,118.94236090423519,0.06993160570943413,0.8971863409646189,0.5934857629759347,-0.22426280850739033,228.69317685725002,1,37,0.05002355676219744,0.9469213475502343,0.2937579539212256,0.09813209752880718,1886165,0.0,0
330,Artist_D,Indie,Sat,179.5602930968069,0.6401682238281661,0.16885420667768614,0.8957267259261729,-46.249682927150275,223.7905212833492,0,79,0.1422570883001052,0.8301400116110247,0.21266190444673413,0.09224998899404128,3865800,0.0,0
331,Artist_A,Pop,Mon,167.69233776554447,0.2711474365001848,0.507051103865441,0.5832665178130454,-27.187442047437322,220.57787003239156,0,92,0.06871345530837897,1.0,0.20634481845966926,0.07564613659957657,4515622,0.0,1
332,Artist_A,Pop,Tue,115.60568978587439,0.5928119916534227,0.598112629369018,0.4669679999636107,-19.759468477060466,186.81051288351566,0,34,0.28312629676814133,0.8090686378319562,0.33618245957499876,0.1574799972261279,1650968,0.0,0
333,Artist_D,R&B,Sun,134.75248595221424,0.6801319311034514,0.03338360178638122,0.3403707463057627,-17.94794184831408,261.4157586352429,0,23,0.055897975528170996,0.8823379997335152,0.1695738668099016,0.062051755148604684,1073373,0.0,0
334,Artist_C,Indie,Wed,149.7445924910674,0.23082918915401207,0.36369312475614024,0.9404485057361726,-47.75852005568528,165.50371992283914,0,82,0.13406286076715462,0.8098294773387955,0.19330787978988537,0.08480493609039653,4041184,0.0,1
335,Artist_B,Pop,Tue,64.183819228059,0.45685864488036865,0.7326352347008328,0.0827154615243535,-20.760354459611925,289.0010928074295,1,59,0.05126831927745512,0.9349156989662225,0.3241791595930791,0.10750741173341474,2952780,0.0,0
336,Artist_D,Indie,Wed,167.3905729473408,0.1903248628190678,0.8203775074489733,0.9308873720608084,-10.897826011119761,280.91733690845297,0,28,0.0,0.9591981052302864,0.2923386037524483,0.08770158112573449,1330474,0.0,0
337,Artist_A,R&B,Fri,163.21521797015083,0.05233887578650831,0.31316199481728235,0.8267146599310183,-56.998885390733264,180.74645862148168,1,28,0.02207503203509642,0.9887957967492392,0.10665721425263852,0.03641217068281084,1369374,0.0,0
338,Artist_C,Pop,Thu,114.89185173284488,0.3784764234858691,0.7985932723827512,0.1299299245357013,-5.30872240048101,251.30347856969948,1,45,0.10850226673149899,0.8751665588142227,0.34023995464915463,0.1237724397410462,2289536,0.0,0
339,Artist_D,Indie,Fri,106.94037192964558,0.362944271845992,0.9677558771033888,0.5649843576752536,-58.22975669128765,223.18017500092645,0,23,0.19236853415722166,0.8216580828705413,0.3985840009261068,0.15804890710927635,1109009,0.0,0
340,Artist_D,Pop,Sat,92.75512498275779,0.995480490704257,0.8568739360750941,0.8665479817490869,-38.64173805069634,180.77687435986223,1,35,0.5080132347769972,0.5427914413053512,0.5475999907023095,0.2658826441660923,1879840,27.06911935630506,0
341,Artist_C,R&B,Tue,117.2012193996442,0.44635235119764216,0.1176439881593252,0.5718091636071537,-59.051208226022275,297.9338966391804,1,34,0.0,0.9467889244832246,0.13520588179068108,0.04056176453720432,1715493,0.0,0
342,Artist_D,Indie,Sat,65.32519962398841,0.3335695494722004,0.7397303320855406,0.9071998215606223,-55.37128988762509,124.54272225268755,1,71,0.33228844170061317,0.7174721194232568,0.34513858563545086,0.16999926403075788,3584077,0.0,0
343,Artist_C,Pop,Thu,162.26322400164094,0.5804750067166746,0.3196668324405447,0.9429838168160425,-5.329902889195253,165.4762855118316,1,88,0.2651707981511156,0.6983965811328756,0.27231573484892324,0.13472888008490008,4415256,0.0,1
344,Artist_B,R&B,Wed,64.25068421022542,0.08876739410776846,0.9884159894120765,0.4223845221843059,-38.70835015523113,213.61333100000707,1,24,0.1059634935255086,1.0,0.31427827564517663,0.1154761813986547,1174189,0.0,0
345,Artist_C,Pop,Thu,99.48616384438452,0.9616657359548132,0.4853589831598871,0.3773136614063236,-34.51370817449683,213.95154062614148,0,39,0.3538350097616197,0.7272137885508498,0.39249808442875883,0.18851642728095158,1940800,0.0,0
346,Artist_C,Pop,Mon,171.79073859827878,0.6349600455910331,0.12243389835894103,0.9363211539691568,-47.07933711704684,226.00795349020154,0,98,0.12645489092779844,0.8678910922778897,0.190143960170311,0.08233416623665298,4792376,0.0,1
347,Artist_C,Hip-Hop,Thu,148.2255185428143,0.7548378199408478,0.7251855480273908,0.6751400611496681,-24.17425378879681,255.30171096412548,1,37,0.23636881565356638,0.7154520121199316,0.4254328259724005,0.17490361092243342,1930412,0.0,0
348,Artist_D,Hip-Hop,Mon,93.76691526930321,0.17047793817391754,0.32301119838621384,0.11602268134816929,-24.31180711933262,232.22600949347336,0,21,0.0,0.9422567010162708,0.14254760694739352,0.04276428208421806,934876,0.0,0
349,Artist_D,R&B,Thu,90.31789127530621,0.4094778530052039,0.9970781570816617,0.042291749222681196,-37.66797649048684,228.05066289504666,0,32,0.20710544682832055,0.836575978275406,0.41370382207045814,0.16553223598680156,1539526,0.0,0
350,Artist_C,Hip-Hop,Sun,60.60985677816311,0.42268911339618953,0.9797824578545219,0.5646290509972631,-40.0179076916761,129.6326033243478,0,23,0.4057669302806845,0.5927129313927905,0.45992997375703637,0.21913237818324782,1170108,8.634942054749374,0
351,Artist_D,R&B,Mon,143.48571514197002,0.8218064439010868,0.6561340180205807,0.9301709654384246,-6.902141509164736,187.7754518020737,1,61,0.38439847756040363,0.6619448667271942,0.4288125208409527,0.20552345176436654,3133921,0.0,0
352,Artist_A,Hip-Hop,Tue,65.85402980078076,0.0012366797594094425,0.12982644895171758,0.8442487024058184,-37.002945621467916,161.77003314620808,0,93,0.0029198954016911305,1.0,0.03919527063739716,0.012342560271557373,4503084,0.0,1
